2022-06-08 11:07:52,860 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,860 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,861 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,026 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,026 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,026 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,037 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,037 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,037 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,049 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,049 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,050 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,062 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,062 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,062 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,076 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,076 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,077 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,089 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,089 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,090 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,126 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,126 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,127 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,139 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,139 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,139 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,152 INFO    Thread-14 :25265 [upload_job.py:push():137] Uploaded file /tmp/tmp2y83bj23wandb/22jiap8m-wandb-metadata.json
2022-06-08 11:07:53,154 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,154 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,154 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,166 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,166 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,167 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,401 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,401 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,401 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,437 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,437 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,438 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,474 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,474 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,474 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,511 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,511 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,511 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,549 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,549 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,549 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,588 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,588 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,588 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,655 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,655 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,655 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,705 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:53,732 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,732 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,732 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:53,812 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:53,812 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:53,812 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:54,276 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:54,276 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:54,276 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:54,482 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:54,482 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:54,483 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:54,706 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/output.log
2022-06-08 11:07:54,706 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:54,711 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:54,711 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:54,712 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:54,912 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:54,912 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:54,912 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
